offset,day,method,hold,cost,tickers,exposure,return_pct
0,2023-02-02,qqq,1,0.2,QQQ,0.5,0.10301075494045797
0,2023-03-06,qqq,1,0.2,QQQ,0.5,-0.7201817551910739
0,2023-04-04,qqq,1,0.2,QQQ,0.5,-0.44187385097123055
0,2023-05-04,qqq,1,0.2,QQQ,0.5,0.5926584166267901
0,2023-06-05,qqq,1,0.2,QQQ,0.5,-0.02102481985627458
0,2023-07-06,qqq,1,0.2,QQQ,0.5,-0.23442650827545375
0,2023-08-04,qqq,1,0.2,QQQ,0.5,0.07493944270451358
0,2023-09-05,qqq,1,0.2,QQQ,0.5,-0.4358486806592121
0,2023-10-04,qqq,1,0.2,QQQ,0.5,-0.24554555824597424
0,2023-11-02,qqq,1,0.2,QQQ,0.5,0.30504539512894446
0,2023-12-04,qqq,1,0.2,QQQ,0.5,0.2765664565389292
0,2024-01-04,qqq,1,0.2,QQQ,0.5,-0.062141440858531904
0,2024-02-05,qqq,1,0.2,QQQ,0.5,-0.33452605603759844
0,2024-03-06,qqq,1,0.2,QQQ,0.5,0.2418503571207431
0,2024-04-05,qqq,1,0.2,QQQ,0.5,-0.1914679365085492
0,2024-05-06,qqq,1,0.2,QQQ,0.5,-0.1429277402214768
0,2024-06-05,qqq,1,0.2,QQQ,0.5,-0.19126925540737805
0,2024-07-08,qqq,1,0.2,QQQ,0.5,-0.20992959654932974
0,2024-08-06,qqq,1,0.2,QQQ,0.5,-1.4097373740467822
0,2024-09-05,qqq,1,0.2,QQQ,0.5,-1.3616827078299365
0,2024-10-04,qqq,1,0.2,QQQ,0.5,-0.4381265778030108
0,2024-11-04,qqq,1,0.2,QQQ,0.5,0.370846543938641
0,2024-12-04,qqq,1,0.2,QQQ,0.5,-0.2429322418414981
0,2025-01-06,qqq,1,0.2,QQQ,0.5,-1.088240287094533
0,2025-02-06,qqq,1,0.2,QQQ,0.5,-0.7794947259745943
0,2025-03-10,qqq,1,0.2,,0.0,0.0
0,2025-04-08,qqq,1,0.2,,0.0,0.0
0,2025-05-08,qqq,1,0.2,,0.0,0.0
0,2025-06-09,qqq,1,0.2,QQQ,0.5,0.1856925687364619
0,2025-07-10,qqq,1,0.2,QQQ,0.5,-0.018730193583293975
0,2025-08-08,qqq,1,0.2,QQQ,0.5,-0.2596688857093077
0,2025-09-09,qqq,1,0.2,QQQ,0.5,-0.3597678660225645
0,2025-10-08,qqq,1,0.2,QQQ,0.5,-0.16354976206701677
0,2025-11-06,qqq,1,0.2,QQQ,0.5,0.01740321200385253
0,2025-12-08,qqq,1,0.2,QQQ,0.5,0.06349231075597483
0,2026-01-08,qqq,1,0.2,QQQ,0.5,0.32088342970451045
0,2026-02-09,qqq,1,0.2,QQQ,0.5,-0.41131666141746015
0,2026-03-11,qqq,1,0.2,QQQ,0.5,-0.5552231886983394
0,2026-04-10,qqq,1,0.2,QQQ,0.5,0.5477200163111595
0,2026-05-11,qqq,1,0.2,QQQ,0.5,-0.16894803036472394
0,2026-06-10,qqq,1,0.2,QQQ,0.5,1.1724184831768847
0,2026-07-13,qqq,1,0.2,QQQ,0.5,-0.13661870016027367
0,2016-06-30,high,1,0.5,ADP BSX CB CVX DHR,0.5,-0.17926210883232319
0,2016-08-01,high,1,0.5,AMZN BLK BSX DHR GOOGL,0.5,-0.3399055107521365
0,2016-08-30,high,1,0.5,APD BLK BRK-B JPM LHX,0.5,-0.19431932803001262
0,2016-09-29,high,1,0.5,ACN AMZN BKNG CAT NVDA,0.5,-0.0073179868435468975
0,2016-10-28,high,1,0.5,MA NOC TER JPM DE,0.5,-0.2574486631776729
0,2016-11-29,high,1,0.5,ACN ADP AMAT GD HPE,0.5,-0.4814270737721449
0,2016-12-29,high,1,0.5,ADP T DE CB ZTS,0.5,-0.4186564269737736
0,2017-01-31,high,1,0.5,DHR GEN HUBB NOW ZTS,0.5,-0.6747256797805412
0,2017-03-02,high,1,0.5,ABT ALB AVGO BKNG CGNX,0.5,0.020451609861993347
0,2017-03-31,high,1,0.5,ADBE AMZN CGNX DIS FTNT,0.5,-0.4699974437146315
0,2017-05-02,high,1,0.5,AAPL ABBNY ABBV AMAT ANET,0.5,-0.16957647455086988
0,2017-06-01,high,1,0.5,ABBNY ABT ACN AMAT ANET,0.5,0.22697529794992732
0,2017-06-30,high,1,0.5,AXP DHI PHM CAT C,0.5,-0.20171481554087656
0,2017-08-01,high,1,0.5,ACN APD C CB CGNX,0.5,-0.7116568756710406
0,2017-08-30,high,1,0.5,AAPL ADBE ANET BMY CAT,0.5,-0.21432575869313464
0,2017-09-29,high,1,0.5,ALB AMAT ASML AVAV AXP,0.5,-0.06356162390553921
0,2017-10-30,high,1,0.5,AAPL ACN AMZN ANET AVGO,0.5,-0.0896472144982785
0,2017-11-29,high,1,0.5,AXP BAC BLK BRK-B CI,0.5,0.01257288189986383
0,2017-12-29,high,1,0.5,ABBNY APD LOW PEP RIO,0.5,-0.342868666537155
0,2018-01-31,high,1,0.5,ADP AMZN CB CRM FTNT,0.5,-0.8502976444619392
0,2018-03-02,high,1,0.5,CRM CRSP NFLX NOW PANW,0.5,0.5930550643315602
0,2018-04-03,high,1,0.5,RUN COP NEE LHX MPC,0.5,1.1152126610638247
0,2018-05-02,high,1,0.5,CCJ MA OKTA PANW VLO,0.5,-0.0663675478360326
0,2018-06-01,high,1,0.5,AAPL ADBE ADP AMZN FTNT,0.5,-0.04535675207220091
0,2018-07-02,high,1,0.5,CRM DELL NEE RUN AVAV,0.5,-0.5732253412032873
0,2018-08-01,high,1,0.5,AAPL MDT PFE LLY PLD,0.5,0.2358471327777778
0,2018-08-30,high,1,0.5,AAPL AMGN AMZN COP COST,0.5,0.0009972890818721325
0,2018-10-01,high,1,0.5,ABT ADBE ADP BSX COP,0.5,-0.5422755907124599
0,2018-10-30,high,1,0.5,,0.0,0.0
0,2018-11-29,high,1,0.5,,0.0,0.0
0,2019-01-02,high,1,0.5,,0.0,0.0
0,2019-02-01,high,1,0.5,,0.0,0.0
0,2019-03-05,high,1,0.5,MRK NEE SBUX ZTS LLY,0.5,-0.792024813230241
0,2019-04-03,high,1,0.5,ACN ANET APD DELL INTU,0.5,-0.9853756399838765
0,2019-05-03,high,1,0.5,APD AXP DELL DHR ENPH,0.5,0.3122822979402695
0,2019-06-04,high,1,0.5,AON APD KO KTOS LHX,0.5,0.5605581572515117
0,2019-07-03,high,1,0.5,ABT ACN ADBE AON APD,0.5,-0.12410874429229501
0,2019-08-02,high,1,0.5,SO ZTS DHI NEE T,0.5,-1.0646676084631101
0,2019-09-03,high,1,0.5,DUK KLAC KO LMT MLM,0.5,-0.27054878708547836
0,2019-10-02,high,1,0.5,LEN PHM SO DUK NEE,0.5,-0.07698409197703926
0,2019-10-31,high,1,0.5,AMGN BMY MRK NEE SO,0.5,-0.6846067087461716
0,2019-12-02,high,1,0.5,BAC JPM AMGN DHR MRK,0.5,0.02681751306088387
0,2020-01-02,high,1,0.5,AAPL ABBNY ADBE AMAT AMD,0.5,0.09692270477414944
0,2020-02-03,high,1,0.5,ADBE AON DUK MSFT NOW,0.5,0.06936281985443493
0,2020-03-04,high,1,0.5,GILD NEE NVR DUK ZTS,0.5,-0.3989873951007028
0,2020-04-02,high,1,0.5,,0.0,0.0
0,2020-05-04,high,1,0.5,OKTA MRNA VRTX GILD TMO,0.5,0.0502922741812073
0,2020-06-03,high,1,0.5,ASML DHR KLAC LOW NKE,0.5,-0.46231172890440764
0,2020-07-02,high,1,0.5,ADBE AMGN AMZN ASML CRSP,0.5,0.4635810650131411
0,2020-08-03,high,1,0.5,AAPL ACN CGNX COST CRM,0.5,0.13043422682970096
0,2020-09-01,high,1,0.5,AAPL ALB AMD AMZN APD,0.5,-0.612714829592631
0,2020-10-01,high,1,0.5,DDOG DHI ENPH LEN PACB,0.5,1.4111876966294679
0,2020-10-30,high,1,0.5,SQM PWR TMO NEE DHR,0.5,0.47436685777910714
0,2020-12-01,high,1,0.5,ACN AMAT ASML AVGO BLK,0.5,0.006555193216728483
0,2020-12-31,high,1,0.5,ABBNY AVGO BLK DIS GS,0.5,-1.288015122489028
0,2021-02-02,high,1,0.5,AVGO FTNT GOOGL MSTR NOW,0.5,-0.2801957451055159
0,2021-03-04,high,1,0.5,AXP BAC MPC SCHW EMR,0.5,-0.26204572725125885
0,2021-04-05,high,1,0.5,ABBNY ACN ADP AMAT AON,0.5,-0.7407633963506299
0,2021-05-04,high,1,0.5,AON BLK BRK-B CAT CI,0.5,0.03057289100987237
0,2021-06-03,high,1,0.5,ANET AXP BAC COP EMR,0.5,-0.06272797276134501
0,2021-07-02,high,1,0.5,ACN ADBE ADP BLK BMY,0.5,-0.30432900049411904
0,2021-08-03,high,1,0.5,ABBNY ADP ALB AMD AON,0.5,-0.16420674985087036
0,2021-09-01,high,1,0.5,ABT ACN ALB AON ASML,0.5,0.19808828271821177
0,2021-10-01,high,1,0.5,COP DELL JPM MPC MRK,0.5,-0.5032735777316777
0,2021-11-01,high,1,0.5,ABT ALB AMD COST CRM,0.5,0.07902546857490034
0,2021-12-01,high,1,0.5,LRCX NVR PFE AAPL NEE,0.5,-0.09470523395883612
0,2021-12-31,high,1,0.5,ITW LIN MDLZ NEE PEP,0.5,-0.7356301269264787
0,2022-02-01,high,1,0.5,COP EOG OXY UPS VLO,0.5,0.32853428166939036
0,2022-03-03,high,1,0.5,,0.0,0.0
0,2022-04-01,high,1,0.5,,0.0,0.0
0,2022-05-03,high,1,0.5,,0.0,0.0
0,2022-06-02,high,1,0.5,,0.0,0.0
0,2022-07-05,high,1,0.5,,0.0,0.0
0,2022-08-03,high,1,0.5,,0.0,0.0
0,2022-09-01,high,1,0.5,,0.0,0.0
0,2022-10-03,high,1,0.5,,0.0,0.0
0,2022-11-01,high,1,0.5,,0.0,0.0
0,2022-12-01,high,1,0.5,,0.0,0.0
0,2023-01-03,high,1,0.5,,0.0,0.0
0,2023-02-02,high,1,0.5,BSX DHI NUE SYK URI,0.5,0.03406084836459211
0,2023-03-06,high,1,0.5,AVGO FSLR PGR PWR ROK,0.5,-0.6418176749918958
0,2023-04-04,high,1,0.5,BSX MCD MDLZ ORCL SYK,0.5,0.03658665043546616
0,2023-05-04,high,1,0.5,BIIB PEP VRTX MDLZ MSFT,0.5,0.2196397631831548
0,2023-06-05,high,1,0.5,CCJ FTNT ISRG LLY MLM,0.5,-0.6581510181258632
0,2023-07-06,high,1,0.5,VST BRK-B V MA MSTR,0.5,-0.12120754575233317
0,2023-08-04,high,1,0.5,BKNG CEG MPC VRT VST,0.5,0.4594135479236927
0,2023-09-05,high,1,0.5,ADBE ANET IBM INTU LLY,0.5,-0.13610298185666725
0,2023-10-04,high,1,0.5,COST GOOGL WMT VRTX LIN,0.5,-0.5518244445114395
0,2023-11-02,high,1,0.5,ANET CCJ CEG KTOS VRTX,0.5,-1.0390624383698976
0,2023-12-04,high,1,0.5,AVAV CCJ COIN COST CRWD,0.5,0.12462518382867493
0,2024-01-04,high,1,0.5,AMGN BSX C JPM VRTX,0.5,-0.05647292475970955
0,2024-02-05,high,1,0.5,ABBV ASML BKNG BRK-B CAT,0.5,0.013803731643724504
0,2024-03-06,high,1,0.5,ABBV ABNB AMAT AMD ASML,0.5,-0.19745183719208637
0,2024-04-05,high,1,0.5,AMZN CAT CEG COP DELL,0.5,-1.168774441950593
0,2024-05-06,high,1,0.5,CCJ CEG DUK GS MS,0.5,0.07095385099804563
0,2024-06-05,high,1,0.5,AMAT AVAV COST DHR GEN,0.5,-0.19211513600796426
0,2024-07-08,high,1,0.5,AAPL ANET ASML C KLAC,0.5,-0.2688507452872857
0,2024-08-06,high,1,0.5,DUK PG LMT T KO,0.5,0.10679882366029236
0,2024-09-05,high,1,0.5,SO SPGI T DUK PG,0.5,-0.39274875780058727
0,2024-10-04,high,1,0.5,ADP ANET AXP BSX CAT,0.5,-0.3083724967431478
0,2024-11-04,high,1,0.5,BKNG GILD ILMN V NOW,0.5,0.7292474303170371
0,2024-12-04,high,1,0.5,AAPL AMZN BKNG C COIN,0.5,-0.7136242951750971
0,2025-01-06,high,1,0.5,ANET C GOOGL IONQ KTOS,0.5,-1.4773909636825344
0,2025-02-06,high,1,0.5,ADP BAC BSX C COST,0.5,-0.5488945713421733
0,2025-03-10,high,1,0.5,,0.0,0.0
0,2025-04-08,high,1,0.5,,0.0,0.0
0,2025-05-08,high,1,0.5,,0.0,0.0
0,2025-06-09,high,1,0.5,IBM KTOS LEU MP MSFT,0.5,-1.0308349264654737
0,2025-07-10,high,1,0.5,BLK COIN EMR GEV HOOD,0.5,-0.17086953367014823
0,2025-08-08,high,1,0.5,AVGO BLK GILD HOOD JNJ,0.5,-0.3559865854632638
0,2025-09-09,high,1,0.5,C GOOGL GS HOOD MDT,0.5,-0.6522491747709802
0,2025-10-08,high,1,0.5,ANET ASTS AVAV CAT CEG,0.5,0.5046799110535405
0,2025-11-06,high,1,0.5,CWEN DDOG GOOGL LLY MU,0.5,0.1796387690333079
0,2025-12-08,high,1,0.5,C GS MDB MS TER,0.5,-0.021210140625038676
0,2026-01-08,high,1,0.5,F GM GOOGL HII LHX,0.5,0.02360473213547376
0,2026-02-09,high,1,0.5,ABBNY C CAT COP CVX,0.5,-0.5735828343590432
0,2026-03-11,high,1,0.5,CVX MPC OXY VLO VRT,0.5,0.5875896626507782
0,2026-04-10,high,1,0.5,AMAT APD BEP CAT CWEN,0.5,-0.7054765936904905
0,2026-05-11,high,1,0.5,ABBNY AMAT AMD APD CGNX,0.5,-0.7421457442216783
0,2026-06-10,high,1,0.5,KO TJX CVS KLAC AMAT,0.5,1.3131701776106786
0,2026-07-13,high,1,0.5,AAPL CVS ELV KO MPC,0.5,-0.48439515365046315
0,2016-06-30,momentum,1,0.5,NVDA AMD AMZN ALB HII,0.5,-0.016816722902657233
0,2016-08-01,momentum,1,0.5,AMD NVDA ALB HII KLAC,0.5,-0.9504178961107002
0,2016-08-30,momentum,1,0.5,AMD NVDA DHR ALB AMAT,0.5,-0.6218846932416477
0,2016-09-29,momentum,1,0.5,AMD NVDA AMAT DHR ALB,0.5,0.6358812653610935
0,2016-10-28,momentum,1,0.5,AMD NVDA AMAT DHR ALB,0.5,0.019016053810338995
0,2016-11-29,momentum,1,0.5,AMD NVDA DHR GEN ALB,0.5,-0.5059994850346472
0,2016-12-29,momentum,1,0.5,AMD NVDA FCX CGNX DHR,0.5,-1.4358546188743326
0,2017-01-31,momentum,1,0.5,AMD NVDA FCX URI CGNX,0.5,1.4137751012276878
0,2017-03-02,momentum,1,0.5,AMD NVDA URI MU DHR,0.5,-0.5032634901664834
0,2017-03-31,momentum,1,0.5,AMD NVDA MU URI CGNX,0.5,-0.6693765537727936
0,2017-05-02,momentum,1,0.5,AMD NVDA MU CGNX ANET,0.5,0.0013968938441744072
0,2017-06-01,momentum,1,0.5,AMD NVDA MU CGNX XYZ,0.5,-0.1619967300792391
0,2017-06-30,momentum,1,0.5,NVDA XYZ ANET MU CGNX,0.5,-1.6033795982025367
0,2017-08-01,momentum,1,0.5,NVDA XYZ MU ANET CGNX,0.5,-1.4897859749553488
0,2017-08-30,momentum,1,0.5,NVDA XYZ CGNX NFLX ANET,0.5,-0.13146277603455214
0,2017-09-29,momentum,1,0.5,NVDA STLA XYZ ANET CGNX,0.5,0.11075025146221051
0,2017-10-30,momentum,1,0.5,XYZ NVDA STLA MU ANET,0.5,0.9020188812847607
0,2017-11-29,momentum,1,0.5,XYZ SEDG STLA SQM NVDA,0.5,0.2586530382671537
0,2017-12-29,momentum,1,0.5,SEDG XYZ ANET CGNX NVR,0.5,0.44604870800541985
0,2018-01-31,momentum,1,0.5,SEDG ANET XYZ FSLR SQM,0.5,-0.533534959182469
0,2018-03-02,momentum,1,0.5,XYZ NVDA SEDG ANET STLA,0.5,1.5232379582611477
0,2018-04-03,momentum,1,0.5,SEDG XYZ FSLR CRSP NVDA,0.5,2.1020776213431125
0,2018-05-02,momentum,1,0.5,SEDG CRSP XYZ FSLR NVDA,0.5,0.17314789457727464
0,2018-06-01,momentum,1,0.5,CRSP SEDG XYZ STLA NFLX,0.5,-0.01119676907402889
0,2018-07-02,momentum,1,0.5,ENPH CRSP SEDG XYZ OKTA,0.5,-0.7956888613821378
0,2018-08-01,momentum,1,0.5,ENPH CRSP XYZ OKTA NFLX,0.5,2.1933809451021524
0,2018-08-30,momentum,1,0.5,XYZ CRSP RUN OKTA NFLX,0.5,0.47564362949861216
0,2018-10-01,momentum,1,0.5,XYZ FTNT OKTA AMZN NFLX,0.5,-1.1706388349113306
0,2018-10-30,momentum,1,0.5,,0.0,0.0
0,2018-11-29,momentum,1,0.5,,0.0,0.0
0,2019-01-02,momentum,1,0.5,,0.0,0.0
0,2019-02-01,momentum,1,0.5,,0.0,0.0
0,2019-03-05,momentum,1,0.5,MDB OKTA AMD RUN LLY,0.5,-1.5592031649867666
0,2019-04-03,momentum,1,0.5,AMD MDB ZS OKTA IRDM,0.5,-1.8391672824289218
0,2019-05-03,momentum,1,0.5,MDB AMD ZS IRDM ENPH,0.5,1.6939440786876148
0,2019-06-04,momentum,1,0.5,MDB ENPH ZS AMD OKTA,0.5,0.4293468908715736
0,2019-07-03,momentum,1,0.5,MDB ENPH OKTA KTOS AMD,0.5,0.7768077251517846
0,2019-08-02,momentum,1,0.5,ENPH MDB OKTA ZS KTOS,0.5,-1.1978761482888123
0,2019-09-03,momentum,1,0.5,ENPH OKTA MDB ZS SBUX,0.5,0.5744373088216514
0,2019-10-02,momentum,1,0.5,ENPH SEDG OKTA SBUX KLAC,0.5,0.9335222579418323
0,2019-10-31,momentum,1,0.5,ENPH SEDG OKTA KLAC TER,0.5,-0.3973015799882629
0,2019-12-02,momentum,1,0.5,ENPH SEDG LRCX KLAC OKTA,0.5,1.6303095863082095
0,2020-01-02,momentum,1,0.5,ENPH CRSP SEDG AMD TER,0.5,0.453353433159398
0,2020-02-03,momentum,1,0.5,ENPH SEDG AMD TER CRSP,0.5,1.3756390887844416
0,2020-03-04,momentum,1,0.5,ENPH TSLA SEDG AMD LRCX,0.5,0.9550129722599499
0,2020-04-02,momentum,1,0.5,,0.0,0.0
0,2020-05-04,momentum,1,0.5,ENPH TSLA SEDG AMD REGN,0.5,-1.364946230676789
0,2020-06-03,momentum,1,0.5,TSLA ENPH MRNA NVDA SEDG,0.5,-1.4117187589647973
0,2020-07-02,momentum,1,0.5,MRNA TSLA ENPH SEDG NVDA,0.5,0.9800885311084695
0,2020-08-03,momentum,1,0.5,TSLA MRNA NVDA SEDG REGN,0.5,0.2421984290185586
0,2020-09-01,momentum,1,0.5,TSLA MRNA RUN NVDA AMD,0.5,-1.563007355216639
0,2020-10-01,momentum,1,0.5,TSLA MRNA RUN ENPH ZS,0.5,0.2036764729426821
0,2020-10-30,momentum,1,0.5,TSLA RUN ENPH MRNA ZS,0.5,0.32863165920253845
0,2020-12-01,momentum,1,0.5,TSLA ENPH RUN MRNA TWST,0.5,0.38240450474318344
0,2020-12-31,momentum,1,0.5,MRNA TSLA TWST RUN ENPH,0.5,-0.5552034049597476
0,2021-02-02,momentum,1,0.5,TWST PACB ENPH MRNA TSLA,0.5,-0.6077401373905666
0,2021-03-04,momentum,1,0.5,PACB TWST TSLA MRNA MSTR,0.5,-1.4395142348107903
0,2021-04-05,momentum,1,0.5,PACB TSLA MSTR FCX ENPH,0.5,-0.1722274872984486
0,2021-05-04,momentum,1,0.5,PACB MSTR NTLA BEAM TSLA,0.5,-1.120952574743428
0,2021-06-03,momentum,1,0.5,PACB MSTR FCX UUUU NTLA,0.5,-0.06538113919873911
0,2021-07-02,momentum,1,0.5,PACB UUUU MSTR FCX MRNA,0.5,-1.3401649164443752
0,2021-08-03,momentum,1,0.5,PACB NTLA BEAM MSTR MP,0.5,1.8023348196267497
0,2021-09-01,momentum,1,0.5,NTLA MRNA PACB MSTR BEAM,0.5,-0.08855179452061934
0,2021-10-01,momentum,1,0.5,NTLA MRNA UUUU NET ALB,0.5,-0.2515706986382371
0,2021-11-01,momentum,1,0.5,NTLA MRNA UUUU MSTR UEC,0.5,0.8269740066840114
0,2021-12-01,momentum,1,0.5,UUUU UEC NET FTNT CCJ,0.5,1.233017454514762
0,2021-12-31,momentum,1,0.5,NVDA F NET FTNT UEC,0.5,-0.691644390871915
0,2022-02-01,momentum,1,0.5,FTNT NUE NVDA F EOG,0.5,0.022100480769116082
0,2022-03-03,momentum,1,0.5,,0.0,0.0
0,2022-04-01,momentum,1,0.5,,0.0,0.0
0,2022-05-03,momentum,1,0.5,,0.0,0.0
0,2022-06-02,momentum,1,0.5,,0.0,0.0
0,2022-07-05,momentum,1,0.5,,0.0,0.0
0,2022-08-03,momentum,1,0.5,,0.0,0.0
0,2022-09-01,momentum,1,0.5,,0.0,0.0
0,2022-10-03,momentum,1,0.5,,0.0,0.0
0,2022-11-01,momentum,1,0.5,,0.0,0.0
0,2022-12-01,momentum,1,0.5,,0.0,0.0
0,2023-01-03,momentum,1,0.5,,0.0,0.0
0,2023-02-02,momentum,1,0.5,FSLR CEG MPC IRDM LLY,0.5,-0.2947205730732594
0,2023-03-06,momentum,1,0.5,FSLR CEG VLO MPC ALB,0.5,-0.7804541252887987
0,2023-04-04,momentum,1,0.5,FSLR MPC IRDM VLO XOM,0.5,0.6870986178869609
0,2023-05-04,momentum,1,0.5,FSLR NFLX IRDM PACB ANET,0.5,0.2186759845112629
0,2023-06-05,momentum,1,0.5,FSLR PACB IRDM BIIB NFLX,0.5,-0.11143616620109542
0,2023-07-06,momentum,1,0.5,FSLR NVDA PACB SYM VRT,0.5,-0.08558530900654171
0,2023-08-04,momentum,1,0.5,SYM PACB IONQ NVDA VRT,0.5,-1.4607919465899788
0,2023-09-05,momentum,1,0.5,SYM NVDA VRT IONQ PLTR,0.5,-0.4321856155349191
0,2023-10-04,momentum,1,0.5,NVDA IONQ VRT SYM META,0.5,0.2674679022362625
0,2023-11-02,momentum,1,0.5,NVDA META SYM IONQ VRT,0.5,-0.21839237682172996
0,2023-12-04,momentum,1,0.5,SYM VRT META NVDA PLTR,0.5,-0.16097729557194018
0,2024-01-04,momentum,1,0.5,SYM COIN IONQ MSTR VRT,0.5,-0.6753174586652588
0,2024-02-05,momentum,1,0.5,VRT SYM MSTR NVDA CRWD,0.5,-1.716605581363595
0,2024-03-06,momentum,1,0.5,VRT NVDA META CRWD DELL,0.5,0.25568486384577316
0,2024-04-05,momentum,1,0.5,VRT MSTR COIN NVDA PLTR,0.5,-0.9984995570651578
0,2024-05-06,momentum,1,0.5,VRT COIN MSTR VST NVDA,0.5,-1.2623458099026874
0,2024-06-05,momentum,1,0.5,VRT MSTR COIN VST DELL,0.5,-1.759285095100449
0,2024-07-08,momentum,1,0.5,MSTR VRT VST COIN NVDA,0.5,-0.5027304754019579
0,2024-08-06,momentum,1,0.5,MSTR VST NVDA ASTS COIN,0.5,-3.5035532434901873
0,2024-09-05,momentum,1,0.5,ASTS MSTR VST NVDA TWST,0.5,-3.4010233369023757
0,2024-10-04,momentum,1,0.5,ASTS MSTR VST NVDA TWST,0.5,-0.675563333099094
0,2024-11-04,momentum,1,0.5,ASTS VST MSTR SMR NVDA,0.5,0.3254064887470376
0,2024-12-04,momentum,1,0.5,SMR ASTS MSTR VST NVDA,0.5,-1.5159972849908887
0,2025-01-06,momentum,1,0.5,SMR MSTR LUNR ASTS PLTR,0.5,-3.804777071719112
0,2025-02-06,momentum,1,0.5,RGTI QBTS ASTS SMR MSTR,0.5,-0.907382529502887
0,2025-03-10,momentum,1,0.5,,0.0,0.0
0,2025-04-08,momentum,1,0.5,,0.0,0.0
0,2025-05-08,momentum,1,0.5,,0.0,0.0
0,2025-06-09,momentum,1,0.5,RGTI QBTS RKLB PLTR IONQ,0.5,-1.9857161979040416
0,2025-07-10,momentum,1,0.5,QBTS RGTI OKLO RKLB IONQ,0.5,-1.8692804803656649
0,2025-08-08,momentum,1,0.5,QBTS RGTI RKLB OKLO IONQ,0.5,0.7947244817911203
0,2025-09-09,momentum,1,0.5,RGTI QBTS OKLO RKLB PLTR,0.5,-0.9293207219112976
0,2025-10-08,momentum,1,0.5,RGTI QBTS OKLO HOOD RKLB,0.5,0.961823734499001
0,2025-11-06,momentum,1,0.5,RGTI QBTS PL OKLO HOOD,0.5,3.1534876658317446
0,2025-12-08,momentum,1,0.5,RGTI QBTS OKLO LEU QS,0.5,0.4126524774872964
0,2026-01-08,momentum,1,0.5,OKLO LEU HOOD ASTS MP,0.5,-0.3120881359139238
0,2026-02-09,momentum,1,0.5,UUUU PL LEU MU ASTS,0.5,-2.050555907931695
0,2026-03-11,momentum,1,0.5,PL UUUU RKLB MU UEC,0.5,-1.03441082925686
0,2026-04-10,momentum,1,0.5,PL MU UUUU TER ASTS,0.5,1.404825894189643
0,2026-05-11,momentum,1,0.5,PL MU TER UUUU ASTS,0.5,-0.4741183914590996
0,2026-06-10,momentum,1,0.5,MU PL TER RKLB AMD,0.5,3.578137277671689
0,2026-07-13,momentum,1,0.5,MU PL TER LRCX AMD,0.5,-1.3959827535414693
0,2016-06-30,qqq,1,0.5,QQQ,0.5,0.023700618703137444
0,2016-08-01,qqq,1,0.5,QQQ,0.5,-0.5547530404440337
0,2016-08-30,qqq,1,0.5,QQQ,0.5,-0.22372528190141017
0,2016-09-29,qqq,1,0.5,QQQ,0.5,-0.009360986765338808
0,2016-10-28,qqq,1,0.5,QQQ,0.5,-0.47795975000519686
0,2016-11-29,qqq,1,0.5,QQQ,0.5,-0.9136079089442695
0,2016-12-29,qqq,1,0.5,QQQ,0.5,-0.8549782194160804
0,2017-01-31,qqq,1,0.5,QQQ,0.5,-0.25730677369706356
0,2017-03-02,qqq,1,0.5,QQQ,0.5,-0.12375258947752155
0,2017-03-31,qqq,1,0.5,QQQ,0.5,-0.3207233736342574
0,2017-05-02,qqq,1,0.5,QQQ,0.5,-0.29654010196966674
0,2017-06-01,qqq,1,0.5,QQQ,0.5,0.14208905822423734
0,2017-06-30,qqq,1,0.5,QQQ,0.5,-0.9977774022912334
0,2017-08-01,qqq,1,0.5,QQQ,0.5,-0.43531164582180093
0,2017-08-30,qqq,1,0.5,QQQ,0.5,0.14160428595990648
0,2017-09-29,qqq,1,0.5,QQQ,0.5,-0.28011297635445187
0,2017-10-30,qqq,1,0.5,QQQ,0.5,-0.22320846729360078
0,2017-11-29,qqq,1,0.5,QQQ,0.5,-0.04330336095208498
0,2017-12-29,qqq,1,0.5,QQQ,0.5,0.36392888013592195
0,2018-01-31,qqq,1,0.5,QQQ,0.5,-0.29081056612003664
0,2018-03-02,qqq,1,0.5,QQQ,0.5,0.5395973848407953
0,2018-04-03,qqq,1,0.5,QQQ,0.5,1.5313500124013668
0,2018-05-02,qqq,1,0.5,QQQ,0.5,-0.002167548790010798
0,2018-06-01,qqq,1,0.5,QQQ,0.5,0.07237662780521514
0,2018-07-02,qqq,1,0.5,QQQ,0.5,-1.009473709284514
0,2018-08-01,qqq,1,0.5,QQQ,0.5,0.7859760827973572
0,2018-08-30,qqq,1,0.5,QQQ,0.5,-0.12378382754715256
0,2018-10-01,qqq,1,0.5,QQQ,0.5,-0.3189152349564517
0,2018-10-30,qqq,1,0.5,,0.0,0.0
0,2018-11-29,qqq,1,0.5,,0.0,0.0
0,2019-01-02,qqq,1,0.5,,0.0,0.0
0,2019-02-01,qqq,1,0.5,,0.0,0.0
0,2019-03-05,qqq,1,0.5,QQQ,0.5,-0.5796816466359989
0,2019-04-03,qqq,1,0.5,QQQ,0.5,-0.28185130065070396
0,2019-05-03,qqq,1,0.5,QQQ,0.5,0.5192910117492344
0,2019-06-04,qqq,1,0.5,QQQ,0.5,-0.3536210232057857
0,2019-07-03,qqq,1,0.5,QQQ,0.5,-0.008644000382673767
